RPM,Bar,MAP,Temp,TPS,Voltage,MPH,EPCPSI,controlslocked,EPCPWM,Gear,TCC,Fuel,Oil
744,100.0,32.4,190.7,1.9,12.9,0,27,0,68,1,0,8,34
744,100.0,32.4,190.7,1.9,12.9,0,27,0,68,1,0,8,34
744,100.0,32.4,190.7,1.9,12.9,0,43,0,72,1,0,8,34
744,100.0,32.4,190.7,1.9,12.9,0,43,0,72,1,0,8,34
734,100.0,32.2,190.6,1.9,12.9,0,43,0,72,1,0,8,34
734,100.0,32.2,190.6,1.9,12.9,0,43,0,72,1,0,8,34
734,100.0,32.2,190.6,1.9,12.9,0,44,0,70,1,0,8,38
734,100.0,32.2,190.6,1.9,12.9,0,44,0,70,1,0,8,38
720,100.0,32.3,190.4,1.9,12.9,0,44,0,70,1,0,8,38
720,100.0,32.3,190.4,1.9,12.9,0,44,0,70,1,0,8,38
720,100.0,32.3,190.4,1.9,12.9,0,45,0,70,1,0,8,36
720,100.0,32.3,190.4,1.9,12.9,0,45,0,70,1,0,8,36
711,100.0,32.5,190.5,1.9,12.9,0,45,0,70,1,0,8,36
711,100.0,32.5,190.5,1.9,12.9,0,45,0,70,1,0,8,36
711,100.0,32.5,190.5,1.9,12.9,0,40,0,68,1,0,8,35
711,100.0,32.5,190.5,1.9,12.9,0,40,0,68,1,0,8,35
714,100.0,32.9,190.7,1.9,12.8,0,40,0,68,1,0,8,35
714,100.0,32.9,190.7,1.9,12.8,0,40,0,68,1,0,8,35
714,100.0,32.9,190.7,1.9,12.8,0,33,0,69,1,0,8,36
714,100.0,32.9,190.7,1.9,12.8,0,33,0,69,1,0,8,36
708,100.0,32.8,190.6,1.9,12.8,0,33,0,69,1,0,8,36
708,100.0,32.8,190.6,1.9,12.8,0,33,0,69,1,0,8,36
708,100.0,32.8,190.6,1.9,12.8,0,34,0,72,1,0,8,33
708,100.0,32.8,190.6,1.9,12.8,0,34,0,72,1,0,8,33
706,100.0,33.1,190.5,1.9,12.8,0,34,0,72,1,0,8,33
706,100.0,33.1,190.5,1.9,12.8,0,34,0,72,1,0,8,33
706,100.0,33.1,190.5,1.9,12.8,0,27,0,68,1,0,8,37
706,100.0,33.1,190.5,1.9,12.8,0,27,0,68,1,0,8,37
694,100.0,33.4,190.2,1.9,12.8,0,27,0,68,1,0,8,37
694,100.0,33.4,190.2,1.9,12.8,0,27,0,68,1,0,8,37
694,100.0,33.4,190.2,1.9,12.8,0,29,0,71,1,0,8,34
694,100.0,33.4,190.2,1.9,12.8,0,29,0,71,1,0,8,34
700,100.0,33.3,190.3,1.9,12.8,0,29,0,71,1,0,8,34
700,100.0,33.3,190.3,1.9,12.8,0,29,0,71,1,0,8,34
700,100.0,33.3,190.3,1.9,12.8,0,28,0,72,1,0,8,36
700,100.0,33.3,190.3,1.9,12.8,0,28,0,72,1,0,8,36
687,100.0,33.7,189.7,1.9,12.8,0,28,0,72,1,0,8,36
687,100.0,33.7,189.7,1.9,12.8,0,28,0,72,1,0,8,36
687,100.0,33.7,189.7,1.9,12.8,0,32,0,80,1,0,8,34
687,100.0,33.7,189.7,1.9,12.8,0,32,0,80,1,0,8,34
702,100.0,33.8,190.3,1.9,12.8,0,32,0,80,1,0,8,34
702,100.0,33.8,190.3,1.9,12.8,0,32,0,80,1,0,8,34
702,100.0,33.8,190.3,1.9,12.8,0,28,0,80,1,0,8,32
702,100.0,33.8,190.3,1.9,12.8,0,28,0,80,1,0,8,32
706,100.0,33.5,190.6,1.9,12.7,0,28,0,80,1,0,8,32
706,100.0,33.5,190.6,1.9,12.7,0,28,0,80,1,0,8,32
706,100.0,33.5,190.6,1.9,12.7,0,33,0,80,1,0,8,36
723,100.0,33.3,190.3,1.9,12.8,0,33,0,80,1,0,8,36
723,100.0,33.3,190.3,1.9,12.8,0,33,0,80,1,0,8,36
723,100.0,33.3,190.3,1.9,12.8,0,33,0,80,1,0,8,36
723,100.0,33.3,190.3,1.9,12.8,0,28,0,76,1,0,8,38
725,100.0,33.2,190.5,1.9,12.8,0,28,0,76,1,0,8,38
725,100.0,33.2,190.5,1.9,12.8,0,28,0,76,1,0,8,38
725,100.0,33.2,190.5,1.9,12.8,0,28,0,76,1,0,8,38
725,100.0,33.2,190.5,1.9,12.8,0,32,0,73,1,0,8,40
737,100.0,32.6,190.4,1.9,12.8,0,32,0,73,1,0,8,40
737,100.0,32.6,190.4,1.9,12.8,0,32,0,73,1,0,8,40
737,100.0,32.6,190.4,1.9,12.8,0,32,0,73,1,0,8,40
737,100.0,32.6,190.4,1.9,12.8,0,41,0,74,1,0,8,37
747,100.0,32.3,190.3,1.9,12.9,0,41,0,74,1,0,8,37
747,100.0,32.3,190.3,1.9,12.9,0,41,0,74,1,0,8,37
747,100.0,32.3,190.3,1.9,12.9,0,41,0,74,1,0,8,37
747,100.0,32.3,190.3,1.9,12.9,0,40,0,72,1,0,8,37
733,100.0,32.0,190.6,1.9,12.8,0,40,0,72,1,0,8,37
733,100.0,32.0,190.6,1.9,12.8,0,40,0,72,1,0,8,37
733,100.0,32.0,190.6,1.9,12.8,0,40,0,72,1,0,8,37
733,100.0,32.0,190.6,1.9,12.8,0,49,0,79,1,0,8,39
738,100.0,32.2,190.2,1.9,12.8,0,49,0,79,1,0,8,39
738,100.0,32.2,190.2,1.9,12.8,0,49,0,79,1,0,8,39
738,100.0,32.2,190.2,1.9,12.8,0,49,0,79,1,0,8,39
722,100.0,32.2,190.2,1.9,12.8,0,50,0,80,1,0,8,32
722,100.0,32.2,190.2,1.9,12.8,0,50,0,80,1,0,8,32
721,100.0,32.1,190.4,1.9,12.8,0,50,0,80,1,0,8,32
721,100.0,32.1,190.4,1.9,12.8,0,50,0,80,1,0,8,32
721,100.0,32.1,190.4,1.9,12.8,0,48,0,80,1,0,7,36
721,100.0,32.1,190.4,1.9,12.8,0,48,0,80,1,0,7,36
713,100.0,32.5,190.8,1.9,12.8,0,48,0,80,1,0,7,36
713,100.0,32.5,190.8,1.9,12.8,0,48,0,80,1,0,7,36
713,100.0,32.5,190.8,1.9,12.8,0,44,0,80,1,0,8,34
710,100.0,32.9,190.6,1.9,12.8,0,44,0,80,1,0,8,34
710,100.0,32.9,190.6,1.9,12.8,0,44,0,80,1,0,8,34
710,100.0,32.9,190.6,1.9,12.8,0,44,0,80,1,0,8,34
710,100.0,32.9,190.6,1.9,12.8,0,37,0,80,1,0,8,38
705,100.0,32.9,190.5,1.9,12.7,0,37,0,80,1,0,8,38
705,100.0,32.9,190.5,1.9,12.7,0,37,0,80,1,0,8,38
705,100.0,32.9,190.5,1.9,12.7,0,37,0,80,1,0,8,38
705,100.0,32.9,190.5,1.9,12.7,0,48,0,80,1,0,8,35
712,100.0,33.4,190.4,1.9,12.8,0,48,0,80,1,0,8,35
712,100.0,33.4,190.4,1.9,12.8,0,48,0,80,1,0,8,35
712,100.0,33.4,190.4,1.9,12.8,0,48,0,80,1,0,8,35
712,100.0,33.4,190.4,1.9,12.8,0,53,0,80,1,0,7,34
727,100.0,33.2,190.5,1.9,12.8,0,53,0,80,1,0,7,34
727,100.0,33.2,190.5,1.9,12.8,0,53,0,80,1,0,7,34
727,100.0,33.2,190.5,1.9,12.8,0,53,0,80,1,0,7,34
727,100.0,33.2,190.5,1.9,12.8,0,48,0,80,1,0,8,39
734,100.0,32.6,190.5,1.9,12.8,0,48,0,80,1,0,8,39
734,100.0,32.6,190.5,1.9,12.8,0,48,0,80,1,0,8,39
734,100.0,32.6,190.5,1.9,12.8,0,48,0,80,1,0,8,39
734,100.0,32.6,190.5,1.9,12.8,0,46,0,80,1,0,8,37
735,100.0,32.5,190.2,1.9,12.8,0,46,0,80,1,0,8,37
735,100.0,32.5,190.2,1.9,12.8,0,46,0,80,1,0,8,37
735,100.0,32.5,190.2,1.9,12.8,0,46,0,80,1,0,8,37
735,100.0,32.5,190.2,1.9,12.8,0,34,0,80,1,0,8,36
731,100.0,32.2,190.5,1.9,12.8,0,34,0,80,1,0,8,36
731,100.0,32.2,190.5,1.9,12.8,0,34,0,80,1,0,8,36
731,100.0,32.2,190.5,1.9,12.8,0,34,0,80,1,0,8,36
731,100.0,32.2,190.5,1.9,12.8,0,30,0,80,1,0,8,33
727,100.0,32.3,190.4,1.9,12.8,0,30,0,80,1,0,8,33
727,100.0,32.3,190.4,1.9,12.8,0,30,0,80,1,0,8,33
727,100.0,32.3,190.4,1.9,12.8,0,30,0,80,1,0,8,33
727,100.0,32.3,190.4,1.9,12.8,0,28,0,80,1,0,5,37
729,100.0,32.0,190.5,1.9,12.8,0,28,0,80,1,0,5,37
729,100.0,32.0,190.5,1.9,12.8,0,28,0,80,1,0,5,37
729,100.0,32.0,190.5,1.9,12.8,0,28,0,80,1,0,5,37
729,100.0,32.0,190.5,1.9,12.8,0,31,0,80,1,0,8,35
727,100.0,32.3,190.5,1.9,12.8,0,31,0,80,1,0,8,35
727,100.0,32.3,190.5,1.9,12.8,0,31,0,80,1,0,8,35
727,100.0,32.3,190.5,1.9,12.8,0,31,0,80,1,0,8,35
727,100.0,32.3,190.5,1.9,12.8,0,26,0,76,1,0,8,39
728,100.0,32.3,190.6,1.9,12.8,0,26,0,76,1,0,8,39
728,100.0,32.3,190.6,1.9,12.8,0,26,0,76,1,0,8,39
728,100.0,32.3,190.6,1.9,12.8,0,26,0,76,1,0,8,39
728,100.0,32.3,190.6,1.9,12.8,0,26,0,73,1,0,8,37
727,100.0,32.2,190.5,1.9,12.8,0,26,0,73,1,0,8,37
727,100.0,32.2,190.5,1.9,12.8,0,26,0,73,1,0,8,37
727,100.0,32.2,190.5,1.9,12.8,0,26,0,73,1,0,8,37
727,100.0,32.2,190.5,1.9,12.8,0,36,0,74,1,0,8,36
714,100.0,32.5,189.8,1.9,12.7,0,36,0,74,1,0,8,36
714,100.0,32.5,189.8,1.9,12.7,0,36,0,74,1,0,8,36
714,100.0,32.5,189.8,1.9,12.7,0,36,0,74,1,0,8,36
714,100.0,32.5,189.8,1.9,12.7,0,30,0,72,1,0,7,37
690,100.0,32.9,190.4,1.9,12.7,0,30,0,72,1,0,7,37
690,100.0,32.9,190.4,1.9,12.7,0,30,0,72,1,0,7,37
690,100.0,32.9,190.4,1.9,12.7,0,30,0,72,1,0,7,37
690,100.0,32.9,190.4,1.9,12.7,0,31,0,80,1,0,8,34
681,100.0,33.7,191.0,1.9,12.8,0,31,0,80,1,0,8,34
681,100.0,33.7,191.0,1.9,12.8,0,31,0,80,1,0,8,34
681,100.0,33.7,191.0,1.9,12.8,0,31,0,80,1,0,8,34
680,100.0,34.2,190.4,1.9,12.7,0,35,0,80,1,0,7,36
680,100.0,34.2,190.4,1.9,12.7,0,35,0,80,1,0,7,36
680,100.0,34.2,190.4,1.9,12.7,0,35,0,80,1,0,7,36
680,100.0,34.2,190.4,1.9,12.7,0,41,0,80,1,0,8,34
686,100.0,34.4,190.4,1.9,12.8,0,41,0,80,1,0,8,34
686,100.0,34.4,190.4,1.9,12.8,0,41,0,80,1,0,8,34
686,100.0,34.4,190.4,1.9,12.8,0,41,0,80,1,0,8,34
686,100.0,34.4,190.4,1.9,12.8,0,39,0,80,1,0,7,34
682,100.0,34.4,190.4,1.9,12.8,0,39,0,80,1,0,7,34
682,100.0,34.4,190.4,1.9,12.8,0,39,0,80,1,0,7,34
682,100.0,34.4,190.4,1.9,12.8,0,39,0,80,1,0,7,34
682,100.0,34.4,190.4,1.9,12.8,0,52,0,80,1,0,7,32
684,100.0,34.6,190.5,1.9,12.9,0,52,0,80,1,0,7,32
684,100.0,34.6,190.5,1.9,12.9,0,52,0,80,1,0,7,32
684,100.0,34.6,190.5,1.9,12.9,0,52,0,80,1,0,7,32
684,100.0,34.6,190.5,1.9,12.9,0,48,0,79,1,0,8,37
710,100.0,34.3,190.1,1.9,12.9,0,48,0,79,1,0,8,37
710,100.0,34.3,190.1,1.9,12.9,0,48,0,79,1,0,8,37
710,100.0,34.3,190.1,1.9,12.9,0,48,0,79,1,0,8,37
710,100.0,34.3,190.1,1.9,12.9,0,45,0,79,1,0,8,36
708,100.0,33.8,190.5,1.9,12.9,0,45,0,79,1,0,8,36
708,100.0,33.8,190.5,1.9,12.9,0,45,0,79,1,0,8,36
708,100.0,33.8,190.5,1.9,12.9,0,45,0,79,1,0,8,36
733,100.0,32.0,190.3,1.9,12.8,0,46,0,75,1,0,8,34
733,100.0,32.0,190.3,1.9,12.8,0,46,0,75,1,0,8,34
733,100.0,32.0,190.3,1.9,12.8,0,46,0,75,1,0,8,34
733,100.0,32.0,190.3,1.9,12.8,0,46,0,75,1,0,8,34
712,100.0,32.2,190.3,1.9,12.8,0,51,0,76,1,0,8,39
712,100.0,32.2,190.3,1.9,12.8,0,51,0,76,1,0,8,39
712,100.0,32.2,190.3,1.9,12.8,0,51,0,76,1,0,8,39
712,100.0,32.2,190.3,1.9,12.8,0,51,0,76,1,0,8,39
716,100.0,32.6,190.8,1.9,12.8,0,49,0,79,1,0,8,35
716,100.0,32.6,190.8,1.9,12.8,0,49,0,79,1,0,8,35
716,100.0,32.6,190.8,1.9,12.8,0,49,0,79,1,0,8,35
716,100.0,32.6,190.8,1.9,12.8,0,49,0,79,1,0,8,35
712,100.0,32.5,190.4,1.9,12.8,0,44,0,78,1,0,8,39
712,100.0,32.5,190.4,1.9,12.8,0,44,0,78,1,0,8,39
712,100.0,32.5,190.4,1.9,12.8,0,44,0,78,1,0,8,39
712,100.0,32.5,190.4,1.9,12.8,0,44,0,78,1,0,8,39
716,100.0,32.7,190.5,1.9,12.6,0,54,0,80,1,0,8,37
716,100.0,32.7,190.5,1.9,12.6,0,54,0,80,1,0,8,37
716,100.0,32.7,190.5,1.9,12.6,0,54,0,80,1,0,8,37
716,100.0,32.7,190.5,1.9,12.6,0,54,0,80,1,0,8,37
721,100.0,32.6,190.7,1.9,12.7,0,50,0,78,1,0,7,34
721,100.0,32.6,190.7,1.9,12.7,0,50,0,78,1,0,7,34
721,100.0,32.6,190.7,1.9,12.7,0,50,0,78,1,0,7,34
718,100.0,32.6,190.4,1.9,12.9,0,50,0,78,1,0,7,34
718,100.0,32.6,190.4,1.9,12.9,0,54,0,80,1,0,8,38
718,100.0,32.6,190.4,1.9,12.9,0,54,0,80,1,0,8,38
718,100.0,32.6,190.4,1.9,12.9,0,54,0,80,1,0,8,38
716,100.0,32.9,190.7,1.9,12.7,0,54,0,80,1,0,8,38
716,100.0,32.9,190.7,1.9,12.7,0,46,0,75,1,0,7,37
716,100.0,32.9,190.7,1.9,12.7,0,46,0,75,1,0,7,37
716,100.0,32.9,190.7,1.9,12.7,0,46,0,75,1,0,7,37
710,100.0,32.6,190.8,1.9,12.7,0,46,0,75,1,0,7,37
710,100.0,32.6,190.8,1.9,12.7,0,43,0,73,1,0,8,36
710,100.0,32.6,190.8,1.9,12.7,0,43,0,73,1,0,8,36
710,100.0,32.6,190.8,1.9,12.7,0,43,0,73,1,0,8,36
707,100.0,33.1,190.4,1.9,12.8,0,43,0,73,1,0,8,36
707,100.0,33.1,190.4,1.9,12.8,0,47,0,76,1,0,8,36
707,100.0,33.1,190.4,1.9,12.8,0,47,0,76,1,0,8,36
707,100.0,33.1,190.4,1.9,12.8,0,47,0,76,1,0,8,36
710,100.0,33.1,190.7,1.9,12.7,0,47,0,76,1,0,8,36
710,100.0,33.1,190.7,1.9,12.7,0,37,0,72,1,0,8,34
710,100.0,33.1,190.7,1.9,12.7,0,37,0,72,1,0,8,34
710,100.0,33.1,190.7,1.9,12.7,0,37,0,72,1,0,8,34
712,100.0,33.0,190.5,1.9,12.8,0,37,0,72,1,0,8,34
712,100.0,33.0,190.5,1.9,12.8,0,42,0,69,1,0,8,37
712,100.0,33.0,190.5,1.9,12.8,0,42,0,69,1,0,8,37
712,100.0,33.0,190.5,1.9,12.8,0,42,0,69,1,0,8,37
711,100.0,33.1,190.5,1.9,12.8,0,42,0,69,1,0,8,37
711,100.0,33.1,190.5,1.9,12.8,0,42,0,70,1,0,8,36
711,100.0,33.1,190.5,1.9,12.8,0,42,0,70,1,0,8,36
711,100.0,33.1,190.5,1.9,12.8,0,42,0,70,1,0,8,36
711,100.0,33.2,190.6,1.9,12.8,0,42,0,70,1,0,8,36
711,100.0,33.2,190.6,1.9,12.8,0,31,0,67,1,0,8,36
711,100.0,33.2,190.6,1.9,12.8,0,31,0,67,1,0,8,36
711,100.0,33.2,190.6,1.9,12.8,0,31,0,67,1,0,8,36
711,100.0,33.0,190.3,1.9,12.8,0,31,0,67,1,0,8,36
711,100.0,33.0,190.3,1.9,12.8,0,41,0,71,1,0,7,36
711,100.0,33.0,190.3,1.9,12.8,0,41,0,71,1,0,7,36
711,100.0,33.0,190.3,1.9,12.8,0,41,0,71,1,0,7,36
714,100.0,33.2,190.3,1.9,12.8,0,41,0,71,1,0,7,36
714,100.0,33.2,190.3,1.9,12.8,0,41,0,72,1,0,8,33
714,100.0,33.2,190.3,1.9,12.8,0,41,0,72,1,0,8,33
714,100.0,33.2,190.3,1.9,12.8,0,41,0,72,1,0,8,33
711,100.0,33.2,190.5,1.9,12.8,0,41,0,72,1,0,8,33
711,100.0,33.2,190.5,1.9,12.8,0,42,0,71,1,0,8,37
711,100.0,33.2,190.5,1.9,12.8,0,42,0,71,1,0,8,37
701,100.0,33.1,190.4,1.9,12.8,0,42,0,71,1,0,8,37
701,100.0,33.1,190.4,1.9,12.8,0,31,0,67,1,0,7,34
701,100.0,33.1,190.4,1.9,12.8,0,31,0,67,1,0,7,34
701,100.0,33.1,190.4,1.9,12.8,0,31,0,67,1,0,7,34
712,100.0,33.3,190.7,1.9,12.7,0,31,0,67,1,0,7,34
712,100.0,33.3,190.7,1.9,12.7,0,33,0,72,1,0,8,39
712,100.0,33.3,190.7,1.9,12.7,0,33,0,72,1,0,8,39
712,100.0,33.3,190.7,1.9,12.7,0,33,0,72,1,0,8,39
715,100.0,33.0,190.5,1.9,12.8,0,33,0,72,1,0,8,39
715,100.0,33.0,190.5,1.9,12.8,0,32,0,72,1,0,8,35
715,100.0,33.0,190.5,1.9,12.8,0,32,0,72,1,0,8,35
715,100.0,33.0,190.5,1.9,12.8,0,32,0,72,1,0,8,35
732,100.0,32.8,190.5,1.9,12.8,0,32,0,72,1,0,8,35
732,100.0,32.8,190.5,1.9,12.8,0,33,0,70,1,0,8,35
732,100.0,32.8,190.5,1.9,12.8,0,33,0,70,1,0,8,35
732,100.0,32.8,190.5,1.9,12.8,0,33,0,70,1,0,8,35
736,100.0,32.5,190.3,1.9,12.8,0,33,0,70,1,0,8,35
776,100.0,30.4,190.3,2.0,12.8,0,29,0,69,1,0,8,35
776,100.0,30.4,190.3,2.0,12.8,0,60,0,80,1,0,8,39
776,100.0,30.4,190.3,2.0,12.8,0,60,0,80,1,0,8,39
751,100.0,30.8,190.5,2.0,12.7,0,60,0,80,1,0,8,39
751,100.0,30.8,190.5,2.0,12.7,0,60,0,80,1,0,8,39
751,100.0,30.8,190.5,2.0,12.7,0,34,0,80,1,0,8,39
751,100.0,30.8,190.5,2.0,12.7,0,34,0,80,1,0,8,39
729,100.0,31.1,190.1,2.0,12.8,0,34,0,80,1,0,8,39
729,100.0,31.1,190.1,2.0,12.8,0,34,0,80,1,0,8,39
729,100.0,31.1,190.1,2.0,12.8,0,40,0,80,1,0,8,34
729,100.0,31.1,190.1,2.0,12.8,0,40,0,80,1,0,8,34
698,100.0,32.0,190.2,1.9,12.8,0,40,0,80,1,0,8,34
698,100.0,32.0,190.2,1.9,12.8,0,40,0,80,1,0,8,34
698,100.0,32.0,190.2,1.9,12.8,0,38,0,80,1,0,8,31
698,100.0,32.0,190.2,1.9,12.8,0,38,0,80,1,0,8,31
677,100.0,32.9,190.2,1.9,12.8,0,38,0,80,1,0,8,31
677,100.0,32.9,190.2,1.9,12.8,0,38,0,80,1,0,8,31
677,100.0,32.9,190.2,1.9,12.8,0,52,0,80,1,0,8,34
677,100.0,32.9,190.2,1.9,12.8,0,52,0,80,1,0,8,34
645,100.0,34.1,190.3,1.9,12.8,0,52,0,80,1,0,8,34
645,100.0,34.1,190.3,1.9,12.8,0,52,0,80,1,0,8,34
645,100.0,34.1,190.3,1.9,12.8,0,43,0,71,1,0,8,30
645,100.0,34.1,190.3,1.9,12.8,0,43,0,71,1,0,8,30
660,100.0,34.9,190.3,1.9,12.8,0,43,0,71,1,0,8,30
660,100.0,34.9,190.3,1.9,12.8,0,43,0,71,1,0,8,30
660,100.0,34.9,190.3,1.9,12.8,0,31,0,70,1,0,8,34
660,100.0,34.9,190.3,1.9,12.8,0,31,0,70,1,0,8,34
652,100.0,35.4,190.3,1.9,12.8,0,31,0,70,1,0,8,34
652,100.0,35.4,190.3,1.9,12.8,0,31,0,70,1,0,8,34
652,100.0,35.4,190.3,1.9,12.8,0,31,0,80,1,0,8,32
652,100.0,35.4,190.3,1.9,12.8,0,31,0,80,1,0,8,32
675,100.0,35.7,190.3,1.9,12.9,0,31,0,80,1,0,8,32
675,100.0,35.7,190.3,1.9,12.9,0,31,0,80,1,0,8,32
675,100.0,35.7,190.3,1.9,12.9,0,42,0,80,1,0,8,36
675,100.0,35.7,190.3,1.9,12.9,0,42,0,80,1,0,8,36
693,100.0,34.9,190.3,1.9,12.8,0,42,0,80,1,0,8,36
693,100.0,34.9,190.3,1.9,12.8,0,42,0,80,1,0,8,36
693,100.0,34.9,190.3,1.9,12.8,0,37,0,80,1,0,8,35
693,100.0,34.9,190.3,1.9,12.8,0,37,0,80,1,0,8,35
731,100.0,34.3,189.8,1.9,12.8,0,37,0,80,1,0,8,35
731,100.0,34.3,189.8,1.9,12.8,0,37,0,80,1,0,8,35
731,100.0,34.3,189.8,1.9,12.8,0,39,0,80,1,0,8,34
753,100.0,34.3,189.8,1.9,12.8,0,39,0,80,1,0,8,34
753,100.0,33.0,190.2,1.9,12.8,0,39,0,80,1,0,8,34
753,100.0,33.0,190.2,1.9,12.8,0,39,0,80,1,0,8,34
753,100.0,33.0,190.2,1.9,12.8,0,26,0,77,1,0,8,39
758,100.0,32.3,190.2,1.9,12.8,0,26,0,77,1,0,8,39
758,100.0,32.3,190.2,1.9,12.8,0,26,0,77,1,0,8,39
758,100.0,32.3,190.2,1.9,12.8,0,26,0,77,1,0,8,39
758,100.0,32.3,190.2,1.9,12.8,0,36,0,69,1,0,8,40
766,100.0,31.7,190.2,1.9,12.7,0,36,0,69,1,0,8,40
766,100.0,31.7,190.2,1.9,12.7,0,36,0,69,1,0,8,40
766,100.0,31.7,190.2,1.9,12.7,0,36,0,69,1,0,8,40
766,100.0,31.7,190.2,1.9,12.7,0,48,0,78,1,0,8,36
757,100.0,31.7,189.8,1.9,12.7,0,48,0,78,1,0,8,36
757,100.0,31.7,189.8,1.9,12.7,0,48,0,78,1,0,8,36
757,100.0,31.7,189.8,1.9,12.7,0,48,0,78,1,0,8,36
757,100.0,31.7,189.8,1.9,12.7,0,59,0,80,1,0,8,37
755,100.0,31.4,190.1,1.9,12.8,0,59,0,80,1,0,8,37
755,100.0,31.4,190.1,1.9,12.8,0,59,0,80,1,0,8,37
755,100.0,31.4,190.1,1.9,12.8,0,59,0,80,1,0,8,37
755,100.0,31.4,190.1,1.9,12.8,0,37,0,80,1,0,7,39
742,100.0,31.7,190.1,1.9,12.8,0,37,0,80,1,0,7,39
742,100.0,31.7,190.1,1.9,12.8,0,37,0,80,1,0,7,39
742,100.0,31.7,190.1,1.9,12.8,0,37,0,80,1,0,7,39
742,100.0,31.7,190.1,1.9,12.8,0,28,0,75,1,0,8,40
724,100.0,31.6,190.2,1.9,12.8,0,28,0,75,1,0,8,40
724,100.0,31.6,190.2,1.9,12.8,0,28,0,75,1,0,8,40
724,100.0,31.6,190.2,1.9,12.8,0,28,0,75,1,0,8,40
724,100.0,31.6,190.2,1.9,12.8,0,37,0,80,1,0,8,34
699,100.0,32.3,190.0,1.9,12.9,0,37,0,80,1,0,8,34
699,100.0,32.3,190.0,1.9,12.9,0,37,0,80,1,0,8,34
699,100.0,32.3,190.0,1.9,12.9,0,37,0,80,1,0,8,34
699,100.0,32.3,190.0,1.9,12.9,0,28,0,79,1,0,7,32
678,100.0,33.1,190.1,1.9,12.8,0,28,0,79,1,0,7,32
678,100.0,33.1,190.1,1.9,12.8,0,28,0,79,1,0,7,32
678,100.0,33.1,190.1,1.9,12.8,0,28,0,79,1,0,7,32
678,100.0,33.1,190.1,1.9,12.8,0,38,0,80,1,0,8,36
680,100.0,33.7,190.3,1.9,12.8,0,38,0,80,1,0,8,36
680,100.0,33.7,190.3,1.9,12.8,0,38,0,80,1,0,8,36
680,100.0,33.7,190.3,1.9,12.8,0,38,0,80,1,0,8,36
680,100.0,33.7,190.3,1.9,12.8,0,38,0,80,1,0,8,36
686,100.0,34.0,190.3,1.9,12.8,0,38,0,80,1,0,8,36
686,100.0,34.0,190.3,1.9,12.8,0,38,0,80,1,0,8,36
686,100.0,34.0,190.3,1.9,12.8,0,38,0,80,1,0,8,36
686,100.0,34.0,190.3,1.9,12.8,0,45,0,80,1,0,8,33
677,100.0,34.3,190.4,1.9,12.8,0,45,0,80,1,0,8,33
677,100.0,34.3,190.4,1.9,12.8,0,45,0,80,1,0,8,33
677,100.0,34.3,190.4,1.9,12.8,0,45,0,80,1,0,8,33
677,100.0,34.3,190.4,1.9,12.8,0,62,0,80,1,0,8,36
685,100.0,34.4,190.3,1.9,12.8,0,62,0,80,1,0,8,36
685,100.0,34.4,190.3,1.9,12.8,0,62,0,80,1,0,8,36
685,100.0,34.4,190.3,1.9,12.8,0,62,0,80,1,0,8,36
685,100.0,34.4,190.3,1.9,12.8,0,55,0,80,1,0,8,35
706,100.0,34.2,190.5,1.9,12.8,0,55,0,80,1,0,8,35
706,100.0,34.2,190.5,1.9,12.8,0,55,0,80,1,0,8,35
706,100.0,34.2,190.5,1.9,12.8,0,55,0,80,1,0,8,35
706,100.0,34.2,190.5,1.9,12.8,0,47,0,80,1,0,8,32
708,100.0,33.8,190.6,1.9,12.8,0,47,0,80,1,0,8,32
708,100.0,33.8,190.6,1.9,12.8,0,47,0,80,1,0,8,32
708,100.0,33.8,190.6,1.9,12.8,0,47,0,80,1,0,8,32
708,100.0,33.8,190.6,1.9,12.8,0,45,0,77,1,0,8,36
723,100.0,33.1,190.3,1.9,12.8,0,45,0,77,1,0,8,36
723,100.0,33.1,190.3,1.9,12.8,0,45,0,77,1,0,8,36
723,100.0,33.1,190.3,1.9,12.8,0,55,0,80,1,0,8,38
740,100.0,33.1,190.3,1.9,12.8,0,55,0,80,1,0,8,38
740,100.0,32.8,190.4,1.9,12.8,0,55,0,80,1,0,8,38
740,100.0,32.8,190.4,1.9,12.8,0,55,0,80,1,0,8,38
740,100.0,32.8,190.4,1.9,12.8,0,37,0,80,1,0,8,41
736,100.0,32.5,190.1,1.9,12.8,0,37,0,80,1,0,8,41
736,100.0,32.5,190.1,1.9,12.8,0,37,0,80,1,0,8,41
736,100.0,32.5,190.1,1.9,12.8,0,37,0,80,1,0,8,41
736,100.0,32.5,190.1,1.9,12.8,0,40,0,80,1,0,7,37
733,100.0,32.2,190.1,1.9,12.8,0,40,0,80,1,0,7,37
733,100.0,32.2,190.1,1.9,12.8,0,40,0,80,1,0,7,37
733,100.0,32.2,190.1,1.9,12.8,0,40,0,80,1,0,7,37
733,100.0,32.2,190.1,1.9,12.8,0,31,0,80,1,0,8,37
737,100.0,32.1,190.1,1.9,12.8,0,31,0,80,1,0,8,37
737,100.0,32.1,190.1,1.9,12.8,0,31,0,80,1,0,8,37
737,100.0,32.1,190.1,1.9,12.8,0,31,0,80,1,0,8,37
737,100.0,32.1,190.1,1.9,12.8,0,26,0,76,1,0,8,39
733,100.0,32.1,190.3,1.9,12.8,0,26,0,76,1,0,8,39
